# k-path, largest gap of wannier charge center
  0.000000      0.74831976
  0.000621      0.74842564
  0.001242      0.74853113
  0.001863      0.74863621
  0.002484      0.74874087
  0.003106      0.25115493
  0.003727      0.74894881
  0.004348      0.74905207
  0.004969      0.74915483
  0.005590      0.74925707
  0.006211      0.74935878
  0.006832      0.74945994
  0.007453      0.74956054
  0.008075      0.74966056
  0.008696      0.74976000
  0.009317      0.74985884
  0.009938      0.74995707
  0.010559      0.75005467
  0.011180      0.24984835
  0.011801      0.75024798
  0.012422      0.75034366
  0.013043      0.75043868
  0.013665      0.75053303
  0.014286      0.75062671
  0.014907      0.75071971
  0.015528      0.75081202
  0.016149      0.75090364
  0.016770      0.75099456
  0.017391      0.75108478
  0.018012      0.75117429
  0.018634      0.75126308
  0.019255      0.75135117
  0.019876      0.75143854
  0.020497      0.75152518
  0.021118      0.75161111
  0.021739      0.75169631
  0.022360      0.75178078
  0.022981      0.75186453
  0.023602      0.75194755
  0.024224      0.75202984
  0.024845      0.75211140
  0.025466      0.75219223
  0.026087      0.75227234
  0.026708      0.75235172
  0.027329      0.75243037
  0.027950      0.75250829
  0.028571      0.75258549
  0.029193      0.75266197
  0.029814      0.75273773
  0.030435      0.75281276
  0.031056      0.75288708
  0.031677      0.75296068
  0.032298      0.24696642
  0.032919      0.75310576
  0.033540      0.24682277
  0.034161      0.75324800
  0.034783      0.75331807
  0.035404      0.75338744
  0.036025      0.75345611
  0.036646      0.75352410
  0.037267      0.75359139
  0.037888      0.75365801
  0.038509      0.75372394
  0.039130      0.75378919
  0.039752      0.75385377
  0.040373      0.75391769
  0.040994      0.75398094
  0.041615      0.75404353
  0.042236      0.75410546
  0.042857      0.75416674
  0.043478      0.75422738
  0.044099      0.75428737
  0.044720      0.75434672
  0.045342      0.75440544
  0.045963      0.75446353
  0.046584      0.75452099
  0.047205      0.75457784
  0.047826      0.75463407
  0.048447      0.75468968
  0.049068      0.75474469
  0.049689      0.75479910
  0.050311      0.75485291
  0.050932      0.75490613
  0.051553      0.75495877
  0.052174      0.75501081
  0.052795      0.75506228
  0.053416      0.75511318
  0.054037      0.75516351
  0.054658      0.75521327
  0.055280      0.75526247
  0.055901      0.75531112
