# k-path, largest gap of wannier charge center, polarization evolution
  0.000000      0.74380930        0.98735796
  0.002439      0.74338290        0.98735223
  0.004878      0.74368529        0.98734913
  0.007317      0.74420928        0.98734869
  0.009756      0.74472416        0.98735097
  0.012195      0.74522867        0.98735602
  0.014634      0.74572173        0.98736390
  0.017073      0.74620232        0.98737468
  0.019512      0.74651755        0.98738842
  0.021951      0.74681564        0.98740519
  0.024390      0.74710620        0.98742506
  0.026829      0.74738903        0.98744807
  0.029268      0.74766395        0.98747430
  0.031707      0.74793088        0.98750377
  0.034146      0.74818974        0.98753653
  0.036585      0.74844051        0.98757262
  0.039024      0.74868322        0.98761205
  0.041463      0.74891792        0.98765485
  0.043902      0.74914469        0.98770101
  0.046341      0.74936364        0.98775054
  0.048780      0.74957491        0.98780345
  0.051220      0.74977865        0.98785970
  0.053659      0.74997502        0.98791930
  0.056098      0.75016419        0.98798223
  0.058537      0.75034636        0.98804847
  0.060976      0.75052170        0.98811799
  0.063415      0.75069041        0.98819078
  0.065854      0.75085268        0.98826682
  0.068293      0.75100869        0.98834608
  0.070732      0.75115864        0.98842854
  0.073171      0.75130269        0.98851420
  0.075610      0.75144104        0.98860303
  0.078049      0.75157383        0.98869502
  0.080488      0.75170124        0.98879016
  0.082927      0.75182341        0.98888845
  0.085366      0.75194050        0.98898987
  0.087805      0.75205263        0.98909443
  0.090244      0.75215994        0.98920212
  0.092683      0.75226255        0.98931296
  0.095122      0.75236057        0.98942695
  0.097561      0.75245410        0.98954411
  0.100000      0.75254325        0.98966444
  0.102439      0.75262810        0.98978797
  0.104878      0.75270874        0.98991472
  0.107317      0.75278524        0.99004471
  0.109756      0.75285768        0.99017799
  0.112195      0.75292613        0.99031457
  0.114634      0.75299064        0.99045451
  0.117073      0.75305128        0.99059784
  0.119512      0.75310808        0.99074461
  0.121951      0.75316111        0.99089487
  0.124390      0.75321039        0.99104869
  0.126829      0.75325598        0.99120612
  0.129268      0.75329791        0.99136723
  0.131707      0.75333621        0.99153209
  0.134146      0.75337091        0.99170079
  0.136585      0.75340204        0.99187341
  0.139024      0.75342963        0.99205004
  0.141463      0.75345369        0.99223078
  0.143902      0.75347426        0.99241574
  0.146341      0.75349134        0.99260503
  0.148780      0.75350496        0.99279878
  0.151220      0.75351514        0.99299710
  0.153659      0.75352188        0.99320016
  0.156098      0.75352521        0.99340808
  0.158537      0.75352514        0.99362104
  0.160976      0.75352167        0.99383921
  0.163415      0.75351482        0.99406276
  0.165854      0.75350460        0.99429188
  0.168293      0.75349102        0.99452680
  0.170732      0.75344315        0.99476772
  0.173171      0.75334198        0.99501489
  0.175610      0.75323590        0.99526855
  0.178049      0.75312488        0.99552897
  0.180488      0.75300885        0.99579643
  0.182927      0.75288774        0.99607125
  0.185366      0.75276147        0.99635374
  0.187805      0.75262996        0.99664425
  0.190244      0.75249310        0.99694314
  0.192683      0.75235080        0.99725081
  0.195122      0.75220293        0.99756768
  0.197561      0.75204935        0.99789419
  0.200000      0.75188992        0.99823082
  0.202439      0.75172447        0.99857808
  0.204878      0.75155284        0.99893650
  0.207317      0.75137481        0.99930667
  0.209756      0.75119018        0.99968921
  0.212195      0.75099871        1.00008477
  0.214634      0.75080013        1.00049406
  0.217073      0.75059415        1.00091783
  0.219512      0.75038046        1.00135689
  0.221951      0.75015870        1.00181209
  0.224390      0.74992850        1.00228435
  0.226829      0.74968942        1.00277466
  0.229268      0.74944099        1.00328407
  0.231707      0.74918270        1.00381369
  0.234146      0.74891396        1.00436472
  0.236585      0.74863414        1.00493845
  0.239024      0.74834252        1.00553623
  0.241463      0.74803832        1.00615952
  0.243902      0.74772065        1.00680986
  0.246341      0.74738854        1.00748891
  0.248780      0.74704086        1.00819841
  0.251220      0.74667640        1.00894021
  0.253659      0.74629376        1.00971625
  0.256098      0.74589136        1.01052858
  0.258537      0.74546743        1.01137933
  0.260976      0.74501997        1.01227072
  0.263415      0.74454666        1.01320500
  0.265854      0.74404490        1.01418446
  0.268293      0.74351168        1.01521136
  0.270732      0.74294354        1.01628790
  0.273171      0.74233648        1.01741606
  0.275610      0.74168587        1.01859757
  0.278049      0.74098628        1.01983367
  0.280488      0.74023139        1.02112492
  0.282927      0.73941370        1.02247085
  0.285366      0.73852437        1.02386960
  0.287805      0.73755283        1.02531731
  0.290244      0.73648641        1.02680736
  0.292683      0.73530985        1.02832938
  0.295122      0.73400459        1.02986783
  0.297561      0.73254791        1.03140021
  0.300000      0.73091188        1.03289462
  0.302439      0.72906185        1.03430649
  0.304878      0.72709073        1.03557432
  0.307317      0.72576757        1.03661413
  0.309756      0.72416339        1.03731225
  0.312195      0.72220885        1.03751632
  0.314634      0.71981598        1.03702429
  0.317073      0.71687395        1.03557207
  0.319512      0.71324554        1.03282165
  0.321951      0.70876659        1.02835496
  0.324390      0.70325395        1.02168610
  0.326829      0.69653272        1.01231667
  0.329268      0.68849831        0.99987252
  0.331707      0.67922115        0.98434745
  0.334146      0.31379941        0.96638802
  0.336585      0.31469735        0.94738691
  0.339024      0.31540059        0.92913924
  0.341463      0.31605147        0.91319252
  0.343902      0.86575141        0.90038321
  0.346341      0.85882390        0.89082736
  0.348780      0.85319820        0.88418716
  0.351220      0.84864580        0.87994477
  0.353659      0.84494848        0.87757236
  0.356098      0.84192263        0.87660791
  0.358537      0.83942249        0.87667607
  0.360976      0.83733542        0.87748417
  0.363415      0.83557524        0.87880948
  0.365854      0.83407612        0.88048519
  0.368293      0.83278753        0.88238772
  0.370732      0.83167046        0.88442641
  0.373171      0.83069449        0.88653528
