#        k-dist (A^-1)        energy(eV) :       1 -th eigen
# wavefunction coeff.: <ci|sigma|ci>,sigma=sigma_0         1        2
     2.245523                              0.600259    0.5000   0.5000
     2.290515                              0.384002    0.5000   0.5000
     2.335508                              0.158710    0.5109   0.4891
     2.335508                              0.158710    0.5000   0.5000
     2.425492                              0.640405    0.5000   0.5000
     2.515477                              1.164878    0.5000   0.5000
     2.605462                              1.728142    0.5000   0.5000
     2.695447                              2.325086    0.5000   0.5000
     2.785431                              2.949449    0.5000   0.5000
     2.875416                              3.593853    0.5000   0.5000
     2.965401                              4.249878    0.5000   0.5000
     3.055386                              4.908198    0.5000   0.5000
     3.145370                              5.558755    0.5000   0.5000
     3.235355                              6.190987    0.5000   0.5000
     3.325340                              6.794081    0.5000   0.5000
     3.415325                              7.357256    0.5000   0.5000
     3.505309                              7.870064    0.5000   0.5000
     3.595294                              8.322691    0.5000   0.5000
     3.685279                              8.706248    0.5000   0.5000
     3.775264                              9.013045    0.5000   0.5000
     3.865248                              9.236831    0.5000   0.5000
     3.955233                              9.372991    0.5000   0.5000
     4.045218                              9.418695    0.5000   0.5000
     4.045218                              9.418695    0.5000   0.5000
     4.056241                              9.418695    0.5000   0.5000
     4.067264                              9.418695    0.5000   0.5000
     4.078287                              9.418695    0.5000   0.5000
     4.089311                              9.418695    0.5000   0.5000
     4.100334                              9.418695    0.5000   0.5000
     4.111357                              9.418695    0.5000   0.5000
     4.122380                              9.418695    0.5000   0.5000
     4.133403                              9.418695    0.5000   0.5000
     4.144426                              9.418695    0.5000   0.5000
     4.155449                              9.418695    0.5000   0.5000
     4.166472                              9.418695    0.5000   0.5000
     4.177496                              9.418695    0.5000   0.5000
     4.188519                              9.418695    0.5000   0.5000
     4.199542                              9.418695    0.5000   0.5000
     4.210565                              9.418695    0.5000   0.5000
     4.221588                              9.418695    0.5000   0.5000
     4.232611                              9.418695    0.5000   0.5000
     4.243634                              9.418695    0.5000   0.5000
     4.254657                              9.418695    0.5000   0.5000
 
 
