#        k-dist (A^-1)        energy(eV) :       1 -th eigen
# wavefunction coeff.:                                      1        2        3        4        5        6        7        8        9       10       11       12       13
     0.592624                          -12.642014      0.0041   0.0003   0.0003   0.3643   0.3975   0.5842   0.0140   0.0093   0.1166   0.5842   0.0140   0.0093   0.1166
     0.609556                          -12.639161      0.0041   0.0002   0.0003   0.3688   0.3936   0.5841   0.0104   0.0070   0.1168   0.5841   0.0104   0.0070   0.1168
     0.626488                          -12.637168      0.0041   0.0002   0.0002   0.3732   0.3897   0.5839   0.0069   0.0047   0.1169   0.5839   0.0069   0.0047   0.1169
     0.643420                          -12.636005      0.0041   0.0001   0.0001   0.3774   0.3857   0.5838   0.0035   0.0024   0.1170   0.5838   0.0035   0.0024   0.1170
     0.660352                          -12.635628      0.0041   0.0000   0.0000   0.3816   0.3816   0.5837   0.0001   0.0001   0.1171   0.5837   0.0001   0.0001   0.1171
     0.660352                          -12.635628      0.0041   0.0000   0.0000   0.3816   0.3816   0.5837   0.0001   0.0001   0.1171   0.5837   0.0001   0.0001   0.1171
     0.694216                          -12.637019      0.0041   0.0002   0.0002   0.3895   0.3733   0.5840   0.0067   0.0046   0.1169   0.5840   0.0067   0.0046   0.1169
     0.728080                          -12.640837      0.0041   0.0003   0.0004   0.3966   0.3650   0.5844   0.0130   0.0090   0.1165   0.5844   0.0130   0.0090   0.1165
     0.761945                          -12.646479      0.0041   0.0004   0.0005   0.4028   0.3567   0.5850   0.0189   0.0133   0.1158   0.5850   0.0189   0.0133   0.1158
     0.795809                          -12.653298      0.0041   0.0006   0.0007   0.4081   0.3483   0.5858   0.0243   0.0172   0.1147   0.5858   0.0243   0.0172   0.1147
     0.829673                          -12.660650      0.0040   0.0007   0.0009   0.4123   0.3400   0.5870   0.0292   0.0209   0.1133   0.5870   0.0292   0.0209   0.1133
     0.863537                          -12.667939      0.0040   0.0009   0.0011   0.4153   0.3317   0.5886   0.0335   0.0243   0.1116   0.5886   0.0335   0.0243   0.1116
     0.897401                          -12.674661      0.0040   0.0010   0.0013   0.4171   0.3234   0.5906   0.0372   0.0273   0.1094   0.5906   0.0372   0.0273   0.1094
     0.931266                          -12.680440      0.0039   0.0011   0.0015   0.4176   0.3151   0.5931   0.0403   0.0300   0.1069   0.5931   0.0403   0.0300   0.1069
     0.965130                          -12.685053      0.0039   0.0013   0.0017   0.4169   0.3068   0.5961   0.0428   0.0323   0.1039   0.5961   0.0428   0.0323   0.1039
