#        k-dist (A^-1)        Berrycurvature (A-1):       1 -th eigen   
#                                      Energy(eV)     Omega(x)     Omega(y)     Omega(z)       kpoint (reciprocal unit)
     1.473093                         -0.1335E+02   0.3980E-13  -0.2257E-13   0.1213E-01       0.1282      0.2564      0.0000
     1.506957                         -0.1350E+02  -0.3075E-13   0.1673E-13   0.1208E-01       0.1197      0.2393      0.0000
     1.540821                         -0.1364E+02  -0.1578E-13   0.1085E-13   0.1088E-01       0.1111      0.2222      0.0000
     1.574686                         -0.1378E+02   0.1307E-13  -0.9219E-14   0.9119E-02       0.1026      0.2051      0.0000
     1.608550                         -0.1392E+02   0.1451E-13  -0.8318E-14   0.7148E-02       0.0940      0.1880      0.0000
     1.642414                         -0.1405E+02   0.2026E-13  -0.1272E-13   0.5171E-02       0.0855      0.1709      0.0000
     1.676278                         -0.1417E+02   0.2823E-13  -0.1571E-13   0.3323E-02       0.0769      0.1538      0.0000
     1.710142                         -0.1428E+02   0.3519E-14  -0.4544E-14   0.1690E-02       0.0684      0.1368      0.0000
     1.744007                         -0.1438E+02   0.5790E-15  -0.1237E-14   0.3187E-03       0.0598      0.1197      0.0000
     1.777871                         -0.1447E+02   0.6355E-14  -0.8869E-14  -0.7723E-03       0.0513      0.1026      0.0000
     1.811735                         -0.1455E+02  -0.1557E-13  -0.1056E-13  -0.1587E-02       0.0427      0.0855      0.0000
     1.845599                         -0.1461E+02   0.6566E-13  -0.1385E-13  -0.2149E-02       0.0342      0.0684      0.0000
     1.879463                         -0.1466E+02   0.3941E-14  -0.2752E-13  -0.2494E-02       0.0256      0.0513      0.0000
     1.913328                         -0.1470E+02   0.6672E-13  -0.3945E-13  -0.2670E-02       0.0171      0.0342      0.0000
     1.947192                         -0.1472E+02  -0.1026E-11   0.5216E-12  -0.2731E-02       0.0085      0.0171      0.0000
     1.981056                         -0.1473E+02  -0.2986E-15   0.1682E-15  -0.2738E-02       0.0000      0.0000      0.0000
     1.981056                         -0.1473E+02  -0.6024E-15  -0.3276E-15   0.2738E-02       0.0000      0.0000      0.0000
     2.014920                         -0.1472E+02   0.4406E-12  -0.3326E-12   0.2731E-02       0.0171      0.0085      0.0000
     2.048784                         -0.1470E+02   0.9646E-13  -0.1673E-12   0.2670E-02       0.0342      0.0171      0.0000
     2.082649                         -0.1466E+02   0.1998E-13   0.2629E-13   0.2494E-02       0.0513      0.0256      0.0000
     2.116513                         -0.1461E+02   0.2979E-13  -0.6116E-13   0.2149E-02       0.0684      0.0342      0.0000
     2.150377                         -0.1455E+02  -0.6050E-15   0.1149E-14   0.1587E-02       0.0855      0.0427      0.0000
     2.184241                         -0.1447E+02   0.1304E-14   0.4871E-14   0.7723E-03       0.1026      0.0513      0.0000
     2.218105                         -0.1438E+02   0.2347E-14   0.2794E-13  -0.3187E-03       0.1197      0.0598      0.0000
     2.251970                         -0.1428E+02  -0.7802E-15  -0.1596E-13  -0.1690E-02       0.1368      0.0684      0.0000
     2.285834                         -0.1417E+02   0.3059E-14   0.1730E-13  -0.3323E-02       0.1538      0.0769      0.0000
     2.319698                         -0.1405E+02  -0.4289E-14  -0.3132E-13  -0.5171E-02       0.1709      0.0855      0.0000
     2.353562                         -0.1392E+02  -0.6664E-15   0.2652E-14  -0.7148E-02       0.1880      0.0940      0.0000
     2.387427                         -0.1378E+02  -0.9702E-15  -0.4102E-13  -0.9119E-02       0.2051      0.1026      0.0000
     2.421291                         -0.1364E+02   0.1659E-15  -0.4709E-13  -0.1088E-01       0.2222      0.1111      0.0000
     2.455155                         -0.1350E+02  -0.1066E-14  -0.2001E-12  -0.1208E-01       0.2393      0.1197      0.0000
     2.489019                         -0.1335E+02  -0.5728E-15  -0.1630E-12  -0.1213E-01       0.2564      0.1282      0.0000
     2.522883                         -0.1320E+02  -0.2455E-14   0.2496E-12  -0.9442E-02       0.2735      0.1368      0.0000
     2.556748                         -0.1306E+02   0.2436E-14   0.1953E-12   0.2892E-02       0.2906      0.1453      0.0000
     2.590612                         -0.1291E+02  -0.7740E-14  -0.9993E-12   0.9919E-01       0.3077      0.1538      0.0000
     2.624476                         -0.1277E+02   0.2946E-13  -0.1663E-10   0.2949E+02       0.3248      0.1624      0.0000
     2.658340                         -0.1273E+02   0.2248E-14   0.3285E-11   0.4448E+00       0.3419      0.1709      0.0000
     2.692204                         -0.1272E+02  -0.2802E-14  -0.7811E-12   0.1774E+00       0.3590      0.1795      0.0000
     2.726069                         -0.1271E+02   0.3435E-14  -0.1563E-12   0.1860E+00       0.3761      0.1880      0.0000
     2.759933                         -0.1270E+02  -0.1898E-14  -0.9151E-13   0.2180E+00       0.3932      0.1966      0.0000
     2.793797                         -0.1270E+02   0.3865E-15  -0.2527E-13   0.2587E+00       0.4103      0.2051      0.0000
     2.827661                         -0.1269E+02   0.9153E-15   0.3008E-13   0.3058E+00       0.4274      0.2137      0.0000
     2.861525                         -0.1269E+02   0.3853E-15  -0.1816E-13   0.3584E+00       0.4444      0.2222      0.0000
     2.895390                         -0.1269E+02  -0.3634E-15   0.6808E-14   0.4164E+00       0.4615      0.2308      0.0000
     2.929254                         -0.1269E+02  -0.4464E-15  -0.3370E-13   0.4792E+00       0.4786      0.2393      0.0000
     2.963118                         -0.1269E+02  -0.4853E-16   0.2561E-14   0.5463E+00       0.4957      0.2479      0.0000
     2.996982                         -0.1269E+02   0.1152E-14   0.6118E-14   0.6169E+00       0.5128      0.2564      0.0000
     3.030846                         -0.1268E+02  -0.3946E-15   0.3434E-14   0.6896E+00       0.5299      0.2650      0.0000
     3.064711                         -0.1267E+02   0.2458E-15   0.3661E-14   0.7630E+00       0.5470      0.2735      0.0000
     3.098575                         -0.1267E+02  -0.6534E-15   0.4184E-14   0.8350E+00       0.5641      0.2821      0.0000
     3.132439                         -0.1266E+02   0.6590E-15  -0.6750E-14   0.9031E+00       0.5812      0.2906      0.0000
     3.166303                         -0.1265E+02  -0.1833E-15  -0.1954E-14   0.9646E+00       0.5983      0.2991      0.0000
     3.200167                         -0.1265E+02   0.8041E-15   0.3031E-14   0.1017E+01       0.6154      0.3077      0.0000
     3.234032                         -0.1264E+02   0.4113E-15   0.2716E-14   0.1056E+01       0.6325      0.3162      0.0000
     3.267896                         -0.1264E+02   0.4039E-15   0.3456E-14   0.1081E+01       0.6496      0.3248      0.0000
     3.301760                         -0.1264E+02   0.3825E-15  -0.6985E-15   0.1090E+01       0.6667      0.3333      0.0000
     3.301760                         -0.1264E+02   0.3825E-15  -0.6985E-15   0.1090E+01       0.6667      0.3333      0.0000
     3.318692                         -0.1264E+02  -0.7894E-15  -0.1277E-14   0.1088E+01       0.6624      0.3376      0.0000
     3.335624                         -0.1264E+02   0.1263E-14   0.5699E-15   0.1081E+01       0.6581      0.3419      0.0000
     3.352556                         -0.1264E+02  -0.3203E-14  -0.1544E-14   0.1071E+01       0.6538      0.3462      0.0000
     3.369488                         -0.1264E+02   0.3992E-14   0.1080E-14   0.1056E+01       0.6496      0.3504      0.0000
     3.386421                         -0.1265E+02   0.3529E-15   0.1185E-14   0.1037E+01       0.6453      0.3547      0.0000
     3.403353                         -0.1265E+02   0.1167E-14  -0.5431E-15   0.1014E+01       0.6410      0.3590      0.0000
     3.420285                         -0.1266E+02   0.2776E-14   0.1061E-14   0.9887E+00       0.6368      0.3632      0.0000
     3.437217                         -0.1266E+02   0.1822E-16   0.1700E-15   0.9599E+00       0.6325      0.3675      0.0000
     3.454149                         -0.1267E+02   0.1899E-14   0.9490E-15   0.9286E+00       0.6282      0.3718      0.0000
     3.471081                         -0.1268E+02  -0.1724E-14  -0.1258E-14   0.8950E+00       0.6239      0.3761      0.0000
     3.488013                         -0.1269E+02  -0.9293E-15  -0.5228E-15   0.8596E+00       0.6197      0.3803      0.0000
     3.504945                         -0.1270E+02  -0.3012E-14  -0.1445E-14   0.8228E+00       0.6154      0.3846      0.0000
     3.521877                         -0.1271E+02   0.1632E-14  -0.6638E-15   0.7849E+00       0.6111      0.3889      0.0000
     3.538810                         -0.1272E+02   0.2292E-14   0.3347E-15   0.7464E+00       0.6068      0.3932      0.0000
     3.555742                         -0.1273E+02  -0.2482E-14  -0.7096E-15   0.7076E+00       0.6026      0.3974      0.0000
     3.572674                         -0.1274E+02   0.3346E-14   0.2633E-14   0.6687E+00       0.5983      0.4017      0.0000
     3.589606                         -0.1275E+02   0.3793E-14   0.1097E-14   0.6301E+00       0.5940      0.4060      0.0000
     3.606538                         -0.1276E+02   0.4076E-14   0.1763E-14   0.5919E+00       0.5897      0.4103      0.0000
     3.623470                         -0.1278E+02  -0.2063E-14  -0.8735E-15   0.5544E+00       0.5855      0.4145      0.0000
     3.640402                         -0.1279E+02  -0.3784E-14  -0.1908E-14   0.5177E+00       0.5812      0.4188      0.0000
     3.657334                         -0.1280E+02  -0.2091E-16   0.3075E-15   0.4819E+00       0.5769      0.4231      0.0000
     3.674266                         -0.1281E+02  -0.1274E-15   0.3074E-15   0.4472E+00       0.5726      0.4274      0.0000
     3.691198                         -0.1283E+02  -0.3456E-14  -0.1805E-14   0.4135E+00       0.5684      0.4316      0.0000
     3.708131                         -0.1284E+02   0.5481E-14   0.3165E-14   0.3810E+00       0.5641      0.4359      0.0000
     3.725063                         -0.1285E+02   0.9329E-16   0.4253E-16   0.3496E+00       0.5598      0.4402      0.0000
     3.741995                         -0.1286E+02   0.5685E-16   0.7317E-15   0.3192E+00       0.5556      0.4444      0.0000
     3.758927                         -0.1287E+02  -0.3478E-14  -0.1425E-14   0.2900E+00       0.5513      0.4487      0.0000
     3.775859                         -0.1288E+02  -0.2701E-15  -0.5352E-15   0.2618E+00       0.5470      0.4530      0.0000
     3.792791                         -0.1289E+02  -0.9675E-15  -0.4675E-15   0.2346E+00       0.5427      0.4573      0.0000
     3.809723                         -0.1290E+02   0.1619E-14   0.8666E-15   0.2083E+00       0.5385      0.4615      0.0000
     3.826655                         -0.1291E+02   0.9290E-15   0.6400E-15   0.1829E+00       0.5342      0.4658      0.0000
     3.843587                         -0.1292E+02  -0.4358E-15  -0.2386E-15   0.1582E+00       0.5299      0.4701      0.0000
     3.860519                         -0.1292E+02   0.1218E-15  -0.1694E-16   0.1342E+00       0.5256      0.4744      0.0000
     3.877452                         -0.1293E+02   0.3189E-15   0.1536E-15   0.1108E+00       0.5214      0.4786      0.0000
     3.894384                         -0.1293E+02   0.2532E-14   0.1580E-14   0.8789E-01       0.5171      0.4829      0.0000
     3.911316                         -0.1293E+02   0.2396E-14   0.1207E-14   0.6535E-01       0.5128      0.4872      0.0000
     3.928248                         -0.1294E+02  -0.3621E-14  -0.1839E-14   0.4311E-01       0.5085      0.4915      0.0000
     3.945180                         -0.1294E+02   0.1278E-14   0.6103E-15   0.2106E-01       0.5043      0.4957      0.0000
     3.962112                         -0.1294E+02  -0.4490E-03  -0.2615E-03  -0.7525E-03       0.5000      0.5000      0.0000
 
 
#        k-dist (A^-1)        Berrycurvature (A-1):       2 -th eigen   
#                                      Energy(eV)     Omega(x)     Omega(y)     Omega(z)       kpoint (reciprocal unit)
     0.000000                         -0.1294E+02   0.4611E-03   0.2746E-03  -0.9843E-03       0.5000      0.5000      0.0000
     0.016932                         -0.1294E+02  -0.1448E-15  -0.1078E-16  -0.2286E-01       0.4957      0.5043      0.0000
     0.033864                         -0.1293E+02  -0.1945E-14  -0.8932E-15  -0.4494E-01       0.4915      0.5085      0.0000
     0.050796                         -0.1293E+02   0.4615E-15   0.8512E-15  -0.6723E-01       0.4872      0.5128      0.0000
     0.067728                         -0.1293E+02   0.5379E-14   0.3107E-14  -0.8983E-01       0.4829      0.5171      0.0000
     0.084661                         -0.1292E+02   0.6349E-14   0.3424E-14  -0.1128E+00       0.4786      0.5214      0.0000
