#   Iatom Jatom         RIJ(x, y, z)           |RIJ|   |RIJ0|(ang) M_I "ORB_I"   M_J "ORB_J"  param_type e_o  t_IJ  nn_class  t_IJ(eV)   lsoc_i  lrashba_i  stoner_i   local_U 
      5     9   1.22500   2.12176   0.00000   2.45000   2.45000     5   cp1       9   cp1          cc      0    4     1        0.00000     8        0          0          0 
      5    21  -1.22500  -0.70725   0.00000   1.41451   1.41450     5   cp1      21   cp1          cc      0    3     1        2.51430     0        0          0          0 
      5    22   1.22500  -0.70725   0.00000   1.41451   1.41450     5   cp1      22   cp1          cc      0    3     1        2.51430     0        0          0          0 
      5    25  -0.00000   1.41451   0.00000   1.41451   1.41450     5   cp1      25   cp1          cc      0    3     1        2.51430     0        0          0          0 
      6     6   0.00000   0.00000   0.00000   0.00000   0.00000     6   cp1       6   cp1          cc      1    0     0        0.00000     0        0         10          6 
      6     7   2.45000   0.00000   0.00000   2.45000   2.45000     6   cp1       7   cp1          cc      0    4     1        0.00000     8        0          0          0 
      6     9  -1.22500   2.12176   0.00000   2.45000   2.45000     6   cp1       9   cp1          cc      0    4     1        0.00000     8        0          0          0 
      6    10   1.22500   2.12176   0.00000   2.45000   2.45000     6   cp1      10   cp1          cc      0    4     1        0.00000     8        0          0          0 
      6    22  -1.22500  -0.70725   0.00000   1.41451   1.41450     6   cp1      22   cp1          cc      0    3     1        2.51430     0        0          0          0 
      6    23   1.22500  -0.70725   0.00000   1.41451   1.41450     6   cp1      23   cp1          cc      0    3     1        2.51430     0        0          0          0 
      6    26  -0.00000   1.41451   0.00000   1.41451   1.41450     6   cp1      26   cp1          cc      0    3     1        2.51430     0        0          0          0 
      7     7   0.00000   0.00000   0.00000   0.00000   0.00000     7   cp1       7   cp1          cc      1    0     0        0.00000     0        0         10          6 
      7     8   2.45000   0.00000   0.00000   2.45000   2.45000     7   cp1       8   cp1          cc      0    4     1        0.00000     8        0          0          0 
      7    10  -1.22500   2.12176   0.00000   2.45000   2.45000     7   cp1      10   cp1          cc      0    4     1        0.00000     8        0          0          0 
      7    11   1.22500   2.12176   0.00000   2.45000   2.45000     7   cp1      11   cp1          cc      0    4     1        0.00000     8        0          0          0 
      7    23  -1.22500  -0.70725   0.00000   1.41451   1.41450     7   cp1      23   cp1          cc      0    3     1        2.51430     0        0          0          0 
      7    24   1.22500  -0.70725   0.00000   1.41451   1.41450     7   cp1      24   cp1          cc      0    3     1        2.51430     0        0          0          0 
      7    27  -0.00000   1.41451   0.00000   1.41451   1.41450     7   cp1      27   cp1          cc      0    3     1        2.51430     0        0          0          0 
      8     8   0.00000   0.00000   0.00000   0.00000   0.00000     8   cp1       8   cp1          cc      1    0     0        0.00000     0        0         10          6 
      8    11  -1.22500   2.12176   0.00000   2.45000   2.45000     8   cp1      11   cp1          cc      0    4     1        0.00000     8        0          0          0 
      8    12   1.22500   2.12176   0.00000   2.45000   2.45000     8   cp1      12   cp1          cc      0    4     1        0.00000     8        0          0          0 
      8    24  -1.22500  -0.70725   0.00000   1.41451   1.41450     8   cp1      24   cp1          cc      0    3     1        2.51430     0        0          0          0 
